local-authority-code,public_sector_by_wpop,transport_by_wpop,pop_density,domestic_by_pop,industry_by_gdp,commerical_by_gdp,agriculture_by_gdp
HNS,0.0001668364639509445,0.0009955589444055962,4852.982142857143,0.0010800534690701697,0.0034228091756021025,0.00783832901469332,4.7554191659026614e-05
MIK,0.00016631383084336304,0.0012372182908385327,874.4433656957929,0.0012618548488078152,0.009042750432078361,0.008596070025156442,0.0005049596671328213
WSM,0.0006258055728440378,0.0009608934621430213,5458.178571428572,0.0009853684052676932,0.001488010082817207,0.008127987954513007,7.369850738427726e-05
HRY,9.180877916718269e-05,0.0006130304333967128,5458.178571428572,0.00113639141789681,0.006081788713816418,0.018552526767611915,2.4407865688677537e-05
ROT,0.00016194326327777548,0.0012140954426374973,923.2891986062717,0.0013346265594187205,0.04144253886972887,0.013310384475931818,0.0012461084344039045
WLV,0.0002059930939960304,0.0010032041279011926,3831.985507246377,0.0012567302418027611,0.021538557017869935,0.012595209134485448,9.149976116228438e-05
PLY,0.00017182854700624697,0.001047756997713214,3285.4875,0.0010552799802002516,0.019022092911025287,0.011322632549073517,0.00015574436626921483
SLF,0.0002592196934459021,0.001044655018725295,2708.216494845361,0.0011911685616894296,0.008594656562552221,0.011681044554284852,0.00014298783893913
ABD,8.93950481225191e-05,0.0019547105350800854,69.83638211382114,0.001792063860055172,0.020083962022288706,0.008297160637412376,0.015361030417552022
HAV,9.598189911544826e-05,0.0009167847348733793,2327.2410714285716,0.0012701462794242762,0.007247501567246047,0.008007189486418162,0.0002030022221726002
KHL,0.00020471329182524456,0.0012893749912682387,3598.972222222222,0.0012385164057900071,0.032423900810385875,0.013759834398442848,0.00011339601340448375
DER,0.0002599304799111079,0.001386824709612665,3292.4871794871797,0.0012521910905347723,0.017958168173301692,0.00941174802775667,0.0001281581298799332
STE,0.00021726598567757216,0.0011573256456995393,2759.3763440860216,0.0012850936620654205,0.05978449333545101,0.011669445321775728,0.00034835365870079435
STH,0.0002529470127920363,0.0007934817793610985,5057.44,0.0009743043867016646,0.008206760075635486,0.007605929886648632,5.386632044439679e-05
HRW,0.00010810475185322687,0.0006856495015164261,5046.76,0.0013193236973260006,0.0030331642484465937,0.006398402519884777,7.342947633075891e-05
ESK,7.936356299663445e-05,0.001376778739825772,198.5511498810468,0.0014239792232147877,0.03225035839612562,0.010760159777038088,0.0037089223568397087
BEX,7.171977348720313e-05,0.0009492411220519208,4086.901639344262,0.0012097268023203598,0.011341197523956223,0.014167953255601398,8.448520654889229e-05
ISL,0.00022043794637374817,0.00047049635576098614,5458.178571428572,0.0009111515100683396,0.0011800048094770664,0.00767269861231007,3.068878201294373e-06
BNS,7.144242265001129e-05,0.001184069510317473,754.0151975683891,0.0013409580052399792,0.037371245603697305,0.028493845201333134,0.0015596109648715827
SWA,0.00024200937631372465,0.0011018422997785366,652.2830687830688,0.001401521190154648,0.018164884199846923,0.01076807888221575,0.0018351983824842076
RCT,0.00014285349390097036,0.0013004441445235197,570.4551886792453,0.0014358441932386685,0.023874914328743734,0.011928836972218342,0.001537888992065403
OLD,0.00019368338908268629,0.000819288938626532,1673.4366197183099,0.0012474301788776845,0.019000450093660238,0.01124853302151994,0.0002869380051224112
TRF,7.966223286272968e-05,0.0010632168267351826,2241.311320754717,0.0014093667048923073,0.030666979776249808,0.01635224793785608,8.669023077532322e-05
HLD,0.00014577000314807816,0.0019351526173532788,69.83638211382114,0.001745474755418685,0.028843308850668402,0.007828088524127075,0.014316714782837853
ABE,0.00044833101002557445,0.00122355231209712,1231.505376344086,0.0014120369589152347,0.010960645547641559,0.010386578517140099,0.0005462403998047424
TAM,0.00014107314958630918,0.0007862427977769584,2205.019417475728,0.001303871819824299,0.02598405855542734,0.010413863867772991,0.0007639377641520766
WAF,0.00010119303820419749,0.0017136751750139873,69.83638211382114,0.0017545945250467515,0.06313098747587581,0.019888215682374425,0.018561211035143042
RCH,0.00011707428859809353,0.0008675568685092516,1415.5632911392406,0.001275960090759519,0.02684369488901392,0.011094261014507037,0.000552549506105384
SWD,0.00012759300888571517,0.0012587095041779403,969.0478260869565,0.0012146532815204476,0.012023277490404428,0.009023845008607772,0.0006291934594353809
SOL,0.0001322454714376725,0.0013371786695507077,1221.8370786516855,0.001417606405007954,0.010450585533485029,0.009481766110110841,0.0003644418279733588
ABC,5.731004150952035e-05,0.0018616399257589018,162.355754857997,0.001959880493825905,0.26418601821387117,0.0061122509186698655,0.017035651909499974
NSM,0.00010515911548732837,0.001218241091833061,576.4010695187166,0.0012870854122778996,0.026732128992071384,0.01006842525970552,0.003347339201437193
POR,0.0002269957379836614,0.0008364000370788068,5367.3,0.0010310738686270793,0.012990833122572692,0.012826851887701114,6.500196589910154e-05
BDG,8.976055730552299e-05,0.0008270396584008938,5458.178571428572,0.0009009564474871219,0.012737745789897502,0.010280432748730587,6.943211228966392e-05
LUT,0.00013551605038524716,0.0007305187425465825,4965.767441860465,0.0011399878405931212,0.010547823746584969,0.007695846931618819,5.0022047281719647e-05
CLD,0.00011441700158971145,0.0010460673362087066,580.8763736263736,0.001479900419587358,0.02809194604377791,0.008520129265464782,0.000981108071875103
YOR,0.00014085533153428484,0.0012378922285761517,775.7794117647059,0.0013057063055322599,0.012003910930466658,0.009856779650640269,0.0009580560283733762
WRT,9.768346534698345e-05,0.0011728766190309326,1156.889502762431,0.0013498135447803548,0.02638131848383838,0.009155462487372314,0.00030155006494352255
NTY,0.0001592713598084197,0.0012170193981767574,2547.2073170731705,0.0014409265592790516,0.019867384302764062,0.013861403079027699,0.00013151602792774847
STN,0.00013310339798832963,0.0008008380228645554,4720.613636363636,0.0012333281270880763,0.010361617663217065,0.008763626076608083,0.00011585753845806141
MRT,0.00010330093073829089,0.0007039307370129372,5432.973684210527,0.0012672711423542793,0.004675394734109193,0.013633551491966161,6.614994939625307e-05
PTE,0.00021271259760222863,0.001789077592849799,590.7463556851312,0.0012274867547296107,0.011736886418565863,0.012213255339161781,0.0010013555604176448
GAT,0.00021038979096919602,0.0017506514942856322,1422.1830985915492,0.0013947687402077733,0.029784119012328643,0.010063691449467324,0.0002442495897238881
